number,value,D,total_supply,balances0,balances1,balances2,A_gamma0,A_gamma1,A_gamma2,A_gamma3,prices0,prices1
16143034,3091759194081,155542832585946249231943390,181649083865646617584314,52479482279381,304050402157,40684426730877109467122,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17202491702538314072935,1279374072333176016407
16143334,3094535062935,154044792773132989975162184,179905211471254570554855,52001126422938,301125879661,40270961053680918323962,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17208304456574923441962,1282521092633017751148
16143634,3090787558803,154045018702485958703054165,179905211471254570554855,51918273750378,300509396192,40418778501895761403474,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17218960601611287372075,1277054927364166366239
16143934,3092824302982,154193500922681103787912477,179909537276738022160755,52065946587815,300353913190,40327416963540313863902,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17218599016454077971328,1279607056564000409432
16144234,3099146875569,154238073417908413888303951,179961282459311317668581,52051551103515,300854027508,40306491159839433581255,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17273652673373041932358,1283374752956397818786
16144534,3093675653672,154238176912688962474449763,179961282459311317668581,52029862161701,301194630218,40277771146764992928359,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17195157325227597961089,1282410925200190580556
16144834,3094884612455,154246103617246360160682574,179970472320474454049863,52029912161701,301501547392,40242828290241495212693,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17191656589950253417875,1284181177668733303091
16145134,3093541790021,154246135115441198304034017,179970472320474454049863,52000987435644,301494353842,40266355825637417404932,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17201137718946540777522,1281793959471398638585
16145434,3093123241349,154387400185944728524388078,179970472320474454049863,51988185516501,301159207648,40321355825637417404932,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17202901255108491496704,1281139363880916847976
16145734,3091976588088,154498128330122722858532863,180099342713166775428221,52081486634608,301059803955,40348902167364383518030,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17196863759545662287396,1280156193600171666839
16146034,3093407680375,154641632145860599884826834,180099342713166775428221,52044884589647,301424711418,40329112299664753160930,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17212503274727925184522,1280751724232652259036
16146334,3092791406325,154641636263928035919901838,180099342713166775428221,52043857789012,301424711418,40329917149259616332966,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17212660857066621916362,1279971316903165090760
16146634,3097664667607,154781567052577455134237265,180099342713166775428221,52083734569747,301618726101,40273058939431472956134,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17224655291544780361971,1285146546732313114373
16146934,3094641693381,154781523007464559441470393,180099230289883682491247,52103568978146,301767850101,40237612831611621018513,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17189793911209338917969,1283980955375000777827
16147234,3099724231089,154781814516315692338358513,180099230289883682491247,52057712875190,301532718432,40305069470321151041062,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17208120618020224773687,1288943622253349945494
16147534,3086345187325,155347442224221606980705268,180099230289883682491247,51419657613321,302308266863,40702585010940371226799,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17152257357404753440430,1276369965239672719646
16147834,3080645149546,154928816209539362513181251,180099230289883682491247,51848263379646,301857300838,40427166045367850078941,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17121526288857452772461,1271580344911126637272
16148134,3083482658521,155064809408717991262884785,180099230289883682491247,51927190784451,301493460843,40414493032219431009976,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17133911242517015114544,1274174747738218814337
16148434,3084678425223,155064954937456105759318657,180099230289883682491247,51878799665462,302349250843,40337569338198615666252,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17130169820910906492958,1275940516402885989723
16148734,3083398435237,155065332035540422458963447,180099230289883682491247,51775791814095,301842861152,40486692578679057726240,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17132769856184986365690,1274143811143115418221
16149034,3079879729082,154971628369963842160377180,180099230289883682491247,51438195575123,301249787985,40831896696754954528014,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17137439066903814582218,1269449722524978705832
16149334,3078378092919,154867101310240119140383735,180099230289883682491247,51420211130543,300971999827,40883652455079136124364,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17135149470845855946316,1267768292644571579575
16149634,3081306797407,155003685137639732069756608,180099230289883682491247,51281209808904,301641940820,40903485832310551283423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17143629179750914074571,1270721072919802974209
16149934,3071134532317,154724678891805588301266279,180099245004187200045843,51190094329904,301391067465,41009844949417048435556,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17098723408158474837138,1261521443904329205711
16150234,3069570003817,154724737715486851627179032,180099245004187200045843,51273576864405,301191533266,40970659821177960068996,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17074411705024082266370,1261389811002909745716
16150534,3072936396118,154580787055287084827195809,180101564132790491127287,51377784132128,300706187136,40954208916891283344782,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17102313893705291254877,1263509465812415403122
16150834,3074384731128,154581655446625593060877900,180101564132790491127287,51466978013825,300266159215,40943849052038283455233,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17114823585285033808122,1264350413887125536029
16151134,3076426357293,154581857151117217363556062,180101564132790491127287,51795452782563,300321984215,40676745327384554103494,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17119616363477732076471,1266513128953976078380
16151434,3074474973958,154582102908288210446978935,180101564132790491127287,51442560476478,300631113426,40914132351664249032410,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17110564589831733030421,1264762769343483825451
16151734,3075375644140,154582260109745999558652672,180101564132790491127287,51616029076315,299965514905,40867094034366048367473,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17122666216118211061186,1264980777238945745619
